id,genres
400240,Adventure
400240,Indie
455230,nan
440860,Adventure
440860,Indie
402260,nan
456560,Action
456560,Indie
455080,Adventure
455080,Casual
457530,Casual
457530,Indie
457530,Simulation
377570,Indie
450110,nan
447540,Action
447540,Indie
457090,RPG
457090,Simulation
453680,Casual
453680,Sports
273800,Simulation
447990,Adventure
447990,Indie
417840,Adventure
417840,Casual
455222,Design &amp; Illustration
455222,Web Publishing
456800,Action
456800,Free to Play
456800,Massively Multiplayer
456800,RPG
456802,Action
456802,Free to Play
456802,Massively Multiplayer
456802,RPG
455224,Design &amp; Illustration
455224,Web Publishing
455521,Design &amp; Illustration
455521,Web Publishing
455223,Design &amp; Illustration
455223,Web Publishing
455520,Design &amp; Illustration
455520,Web Publishing
455221,Design &amp; Illustration
455221,Web Publishing
455220,Design &amp; Illustration
455220,Web Publishing
439440,Action
439440,Casual
439440,Indie
455110,Action
455110,Adventure
455110,Indie
454570,Indie
454570,RPG
454570,Simulation
454570,Strategy
455330,Action
455330,Adventure
455330,Indie
375900,nan
432380,RPG
432380,Strategy
457470,Indie
457470,RPG
457470,Strategy
393770,Action
393770,Adventure
448080,Casual
448080,Indie
448080,Strategy
370770,Action
370770,Free to Play
370770,Indie
370770,Early Access
432280,Action
432280,Casual
432280,Indie
441670,Action
441670,Adventure
441670,Casual
441670,Indie
445230,Free to Play
369070,Action
369070,Indie
457120,Action
457120,Indie
389170,Adventure
389170,Casual
389170,Indie
453200,Simulation
456660,Casual
449060,Action
449060,Adventure
449060,Casual
449060,Indie
317280,Adventure
317280,Indie
317280,RPG
431180,Indie
431180,RPG
431180,Simulation
456891,Indie
456891,RPG
456891,Strategy
453980,Casual
453980,Indie
447740,Adventure
447740,Indie
447740,RPG
375450,Strategy
431230,Adventure
431230,Indie
431230,Strategy
448270,Adventure
448270,Indie
448270,Strategy
337720,Adventure
337720,Indie
401640,Adventure
401640,Casual
401640,Indie
351940,Adventure
351940,Casual
351940,Indie
447780,Adventure
433000,Adventure
433000,Casual
447800,Adventure
424370,Action
424370,Adventure
424370,Indie
424370,RPG
424370,Early Access
446882,Action
446882,Casual
446882,Indie
453360,Action
453360,Adventure
366180,Action
366180,Adventure
366180,Casual
366180,Indie
428312,Action
428312,Adventure
428311,Action
428311,Adventure
428310,Action
428310,Adventure
433670,Simulation
440090,Action
448470,Casual
448470,Indie
398890,Casual
398890,Indie
398890,Simulation
398890,Early Access
449400,Casual
449400,Indie
448760,Casual
448760,Indie
455490,Adventure
455490,Indie
455490,Simulation
404090,RPG
435870,RPG
388210,Adventure
454430,Action
454430,Indie
418250,Simulation
418250,Strategy
402430,Indie
402430,Simulation
402430,Sports
402430,Strategy
446780,Action
446780,Adventure
446780,Indie
450790,Action
450120,Simulation
450120,Strategy
450140,Strategy
427510,Action
427510,Adventure
436585,Casual
436585,Simulation
411750,Indie
411750,Simulation
436586,Casual
436586,Simulation
397090,Adventure
397090,Casual
397090,Indie
397090,RPG
447850,Adventure
447850,Casual
447850,Indie
436480,Action
436480,Indie
436480,Simulation
436480,Strategy
436480,Early Access
432180,Adventure
432180,Indie
451130,Action
451130,Adventure
451130,Free to Play
451130,Massively Multiplayer
451130,RPG
440020,Indie
440020,RPG
453350,Action
453350,Adventure
453350,Indie
427970,Action
427970,Indie
427970,RPG
427970,Strategy
427970,Early Access
454670,Action
454670,Casual
454670,Indie
455530,Adventure
455530,Casual
455530,Indie
455530,Simulation
453740,Action
444760,Indie
444760,Simulation
444760,Strategy
455900,Action
455900,Adventure
455900,Indie
431450,Action
431450,Indie
431450,Early Access
369280,Casual
417851,Action
417851,RPG
387340,Action
387340,RPG
417850,Action
417850,RPG
453390,Adventure
453390,Casual
317530,Action
317530,Indie
440100,Adventure
440100,Casual
440100,Indie
411510,Racing
411510,Simulation
411510,Sports
408690,Racing
408690,Simulation
408690,Sports
449990,Casual
449990,Indie
418190,Casual
418190,Indie
418190,RPG
417310,Casual
417310,Indie
451670,Action
451670,Casual
451670,Indie
451670,Simulation
451670,Strategy
439710,Indie
439710,RPG
439710,Strategy
437750,nan
448530,Indie
455470,Adventure
455470,Indie
455470,Massively Multiplayer
424830,Action
424830,Indie
406690,Action
406690,Indie
406690,Early Access
428410,Action
428410,Adventure
428410,Indie
341270,Indie
341270,RPG
341270,Early Access
453510,Action
453510,Indie
438820,Indie
414090,Adventure
414090,Indie
454010,Action
454010,Indie
370490,Action
370490,Indie
379572,Simulation
379585,Simulation
441280,Action
441280,Adventure
441280,Indie
326049,Simulation
420850,Action
420850,Indie
433080,Strategy
443020,Strategy
451160,Action
451160,Adventure
451160,Strategy
453260,Adventure
453260,Indie
437930,Indie
437930,Strategy
445210,Adventure
445210,Casual
445210,Indie
453890,Adventure
453890,Free to Play
453890,Indie
428561,Action
428560,Action
431191,Action
431191,Adventure
431191,Indie
431191,Simulation
428562,Action
435600,Action
435600,Indie
435600,RPG
435600,Strategy
434944,Action
434944,Adventure
434944,Indie
434944,Simulation
449120,Action
449120,Casual
449120,Indie
449120,Strategy
434942,Action
434942,Adventure
434942,Indie
434942,Simulation
453370,Action
453370,Casual
453370,Indie
448540,Adventure
448540,Indie
436390,Action
436390,Indie
454130,Action
454130,Indie
453340,Casual
453340,Indie
454450,Casual
454450,Indie
381161,Action
381161,Adventure
381161,Indie
381161,Strategy
381162,Action
381162,Adventure
381162,Indie
381162,Strategy
436050,Action
436050,Adventure
437231,Action
437231,Adventure
437230,Action
437230,Adventure
436040,Action
436040,Adventure
420900,Action
420900,Indie
420900,Early Access
436030,Action
436030,Adventure
449340,Adventure
449340,Indie
454340,Adventure
454340,Indie
396260,Action
396260,Indie
396260,Simulation
260990,Audio Production
260990,Utilities
451200,Action
451200,Adventure
451200,Indie
436579,Casual
436579,Simulation
438350,Casual
438350,Indie
450290,Strategy
333100,Adventure
333100,Indie
333100,Simulation
333100,Early Access
416070,Action
416070,Adventure
416070,Casual
416070,Indie
416070,RPG
416070,Simulation
416070,Strategy
366010,Action
366010,Indie
429800,nan
435030,Adventure
435030,Casual
435030,Free to Play
450100,Action
450100,Casual
450100,Indie
370280,Adventure
370280,Casual
370280,Indie
449604,Free to Play
449604,Massively Multiplayer
449604,RPG
449604,Strategy
449605,Free to Play
449605,Massively Multiplayer
449605,RPG
449605,Strategy
263980,Action
263980,Adventure
263980,Indie
444970,Audio Production
444970,Utilities
451830,Action
451830,Casual
451830,Indie
450960,Action
450960,Adventure
450960,Indie
450960,Simulation
450960,Strategy
449540,Casual
449540,Indie
403260,Action
403260,Adventure
403260,Indie
449570,Action
449570,Indie
449520,Casual
449520,Strategy
452640,nan
451350,Casual
368570,Indie
437140,Strategy
443370,Casual
420822,Animation &amp; Modeling
420822,Video Production
437420,Adventure
437420,Casual
417900,Adventure
417900,Casual
417900,Indie
440980,Action
440980,Indie
452220,nan
451730,Casual
451730,Free to Play
451730,Sports
444740,Action
444740,Indie
444740,Racing
450830,Action
450830,Indie
447080,nan
320040,Adventure
320040,Indie
320040,RPG
385730,Simulation
385730,Sports
345741,Simulation
448480,Indie
448480,Simulation
434350,Adventure
434350,Indie
434350,RPG
314180,Action
314180,Indie
441260,Action
441260,Indie
450480,Design &amp; Illustration
450480,Web Publishing
453460,Indie
453460,RPG
453460,Strategy
453160,Design &amp; Illustration
453160,Web Publishing
369990,Indie
369990,Strategy
405440,Action
405440,Indie
405440,RPG
325961,Simulation
452470,Adventure
452470,Indie
447410,Indie
447410,Simulation
442890,Casual
442890,Indie
442890,RPG
442890,Strategy
436575,Casual
436575,Simulation
436574,Casual
436574,Simulation
436573,Casual
436573,Simulation
436578,Casual
436578,Simulation
445690,Indie
445690,Strategy
436910,Action
436910,Indie
443690,Adventure
443690,Casual
443690,Indie
443690,RPG
443690,Simulation
443690,Strategy
447870,Adventure
447870,Indie
447870,RPG
425630,Action
425630,Indie
296810,Action
296810,Indie
296810,Early Access
386940,Action
386940,Adventure
386940,Casual
386940,Indie
417462,Action
253190,Indie
253190,Simulation
253190,Strategy
449550,Action
449550,Casual
449550,Indie
447440,Action
447440,Adventure
447440,Indie
447440,Simulation
447440,Strategy
360510,Action
360510,Adventure
360510,Indie
360510,Simulation
360510,Strategy
440140,nan
443770,nan
442210,Action
442210,Indie
442210,Racing
442210,Early Access
324090,Simulation
324090,Sports
324090,Strategy
440790,Adventure
440790,Casual
440790,Indie
439950,Action
439950,Adventure
439950,Indie
439950,RPG
439950,Early Access
448630,Indie
448630,Strategy
440750,Action
440750,Adventure
440750,Indie
446080,Action
446080,Adventure
446080,Indie
425870,Action
425870,Indie
425870,Sports
425870,Early Access
448070,Action
448070,Casual
448070,Indie
448070,Strategy
448560,Indie
450470,Casual
447310,Casual
447310,Indie
447310,Simulation
446640,Adventure
446640,Indie
448230,Action
448230,Casual
448230,Indie
448230,Simulation
448230,Early Access
312980,Simulation
312980,Strategy
451241,Action
451241,Casual
451241,Indie
448150,Indie
448150,Massively Multiplayer
448150,RPG
448150,Early Access
421140,Casual
421140,Indie
421140,Strategy
437070,Action
437070,Indie
415000,Education
415000,Software Training
372430,Casual
372430,Indie
372430,Strategy
400650,Education
398240,Audio Production
398240,Education
436360,Action
436360,Indie
448830,Utilities
382420,Action
450730,Adventure
450730,Casual
450730,Indie
449770,Indie
449770,RPG
449770,Strategy
449020,Free to Play
449020,RPG
428440,Action
428440,Adventure
428440,Indie
449940,Action
449940,Adventure
449940,Casual
449940,Indie
358490,Casual
358490,Indie
358490,Strategy
445840,Action
445840,Adventure
445840,Casual
445840,Indie
444710,Action
444710,Indie
351730,Adventure
351730,Casual
351730,Indie
351730,Simulation
351730,Strategy
373770,Indie
373770,RPG
410370,Action
410370,Casual
410370,Indie
412080,Racing
412080,Simulation
412080,Sports
390680,Action
390680,Indie
405720,Action
405720,Indie
351700,Indie
351700,RPG
351700,Simulation
351700,Strategy
411460,Action
411460,Indie
411460,RPG
411460,Strategy
448100,Adventure
448100,Casual
448100,Indie
448100,Simulation
448100,Strategy
413150,Indie
413150,RPG
413150,Simulation
371660,Action
371660,Adventure
424260,Indie
376931,Simulation
304850,Action
304850,Adventure
304850,Indie
325993,Simulation
432240,Adventure
432240,Indie
334793,Racing
334793,Simulation
334793,Sports
336130,Adventure
336130,Indie
336130,RPG
433840,Indie
433840,RPG
433840,Strategy
354860,Adventure
354860,Indie
354860,RPG
356500,Action
356500,Strategy
421050,Adventure
421050,Indie
441550,Strategy
407475,Action
407475,Adventure
416240,Action
416240,Adventure
416240,Indie
416240,Early Access
421610,Adventure
436572,Casual
436572,Simulation
379575,Simulation
450092,Indie
450092,RPG
450092,Strategy
450090,Indie
450090,RPG
450090,Strategy
379545,Simulation
450091,Indie
450091,RPG
450091,Strategy
450093,Indie
450093,RPG
450093,Strategy
450094,Indie
450094,RPG
450094,Strategy
450095,Indie
450095,RPG
450095,Strategy
450096,Indie
450096,RPG
450096,Strategy
450097,Indie
450097,RPG
450097,Strategy
450098,Indie
450098,RPG
450098,Strategy
396320,Strategy
450099,Indie
450099,RPG
450099,Strategy
371880,Action
371880,Casual
371880,Indie
412630,Animation &amp; Modeling
412630,Design &amp; Illustration
447860,Action
447860,Adventure
447860,Casual
447860,Indie
427677,Action
427678,Action
427679,Action
423610,Action
423610,Adventure
423610,Casual
423610,Indie
423610,Racing
423610,Simulation
446350,Action
446350,Adventure
446350,Casual
446350,Indie
446350,Racing
446350,Simulation
324310,Simulation
439450,Casual
439450,Free to Play
439450,Indie
439450,Sports
450130,Action
450130,Adventure
450130,Indie
299460,Action
299460,Adventure
299460,Indie
412490,Indie
412490,Strategy
424640,Action
424640,Adventure
424640,Indie
410290,Casual
410290,Indie
410290,Strategy
355310,Action
355310,Indie
449370,Action
449370,Indie
434980,Action
434980,Adventure
434980,Indie
434980,RPG
434980,Strategy
387983,Action
387983,Indie
387983,Strategy
399831,Action
399831,Indie
399831,Strategy
425544,Action
425544,Indie
425544,Strategy
442220,Action
442220,Casual
442220,Free to Play
442220,Indie
442220,Racing
442220,Simulation
442220,Sports
442220,Early Access
449050,Casual
449050,Free to Play
449050,Sports
443390,Action
443390,Indie
443390,Strategy
389720,Action
389720,Free to Play
389720,Indie
443460,Adventure
443460,Casual
443460,Indie
443460,Simulation
443760,nan
442830,Casual
442830,Free to Play
442830,Indie
442830,Sports
437900,Casual
437900,Free to Play
437900,Indie
437900,Sports
441300,Action
441300,Indie
444540,Action
444540,Indie
408860,Casual
408860,Strategy
434230,Action
434230,Casual
434230,Indie
434230,Strategy
445750,Adventure
445750,Indie
279900,Adventure
279900,Indie
411600,Indie
411600,RPG
411600,Simulation
411600,Strategy
411600,Early Access
447250,Action
447250,Casual
447250,Indie
447250,Strategy
386650,Action
386650,Indie
386650,RPG
386650,Early Access
435820,Adventure
435820,Indie
439860,Adventure
439860,Indie
428730,Strategy
219990,Action
219990,Adventure
219990,Indie
219990,RPG
410980,Strategy
404510,Adventure
432590,Action
432590,Adventure
432590,Indie
410970,Strategy
348460,Action
348460,Indie
427520,Casual
427520,Indie
427520,Simulation
427520,Strategy
427520,Early Access
442140,Indie
436090,Simulation
436090,Strategy
442510,Indie
429570,Adventure
224500,Indie
224500,Simulation
224500,Strategy
438000,Action
438000,Casual
438000,Indie
438000,Early Access
446900,Casual
446900,Indie
446900,RPG
446900,Simulation
405540,Action
405540,Indie
368740,Action
368740,Indie
368740,Racing
437620,nan
404790,Utilities
441640,Action
441640,Adventure
441640,Casual
441640,Indie
441640,Racing
441640,RPG
441640,Simulation
441640,Sports
364720,Action
364720,Adventure
364720,Indie
422970,Action
422970,Indie
444260,Adventure
444260,Indie
441782,Action
441782,Free to Play
441782,Massively Multiplayer
441782,RPG
398930,Action
398930,Adventure
398930,Indie
436150,Casual
436150,Free to Play
436150,Massively Multiplayer
436150,Simulation
440870,Adventure
440870,Indie
326046,Simulation
326045,Simulation
409580,Action
409580,Indie
409580,RPG
409580,Early Access
444420,Action
444420,Adventure
444420,Casual
444420,Indie
444420,RPG
429160,Action
429160,Indie
378810,Adventure
378810,Indie
445890,Casual
445890,Indie
445890,Simulation
445930,Indie
445930,RPG
445930,Strategy
445931,Indie
445931,RPG
445931,Strategy
430050,Adventure
430050,Indie
430050,RPG
439910,Action
439910,Casual
439910,Indie
444480,Casual
444480,Indie
393910,Free to Play
393910,Indie
393910,Simulation
434941,Action
434941,Adventure
434941,Indie
434941,Simulation
355920,Casual
355920,Indie
355920,Simulation
355920,Strategy
428880,Adventure
428880,Indie
428880,RPG
425370,Adventure
425370,Casual
425370,Indie
425370,RPG
435050,Action
435050,Adventure
435050,Casual
435050,Indie
435050,Strategy
435050,Early Access
439720,Indie
439720,Simulation
439720,Strategy
432470,Adventure
432470,Indie
427480,Strategy
441770,Animation &amp; Modeling
441770,Design &amp; Illustration
441770,Photo Editing
420610,Simulation
420610,Strategy
434790,Action
434790,Indie
434790,Strategy
389421,Strategy
415610,Adventure
411310,Simulation
411310,Strategy
440370,Adventure
411320,Simulation
411320,Strategy
443670,Strategy
443740,nan
379579,Simulation
373740,RPG
408650,Action
408650,Adventure
408650,Indie
390452,Casual
390452,Simulation
390451,Casual
390451,Simulation
390454,Casual
390454,Simulation
390453,Casual
390453,Simulation
443830,Indie
443830,RPG
425160,Action
425160,Casual
425160,Indie
402620,Adventure
390455,Casual
390455,Simulation
430370,Action
430370,Indie
430170,Action
430170,Indie
443710,Casual
443710,Indie
443710,RPG
443710,Simulation
264120,Free to Play
264120,Indie
264120,Racing
264120,Simulation
264120,Sports
411080,Action
411080,Indie
390448,Casual
390448,Simulation
390449,Casual
390449,Simulation
401890,Action
270880,Indie
270880,Simulation
391220,nan
417464,Action
397810,Action
397810,Adventure
397810,Casual
397810,Indie
397810,Strategy
406120,Action
406120,Casual
406120,Indie
439250,Adventure
439250,Indie
434420,Action
434420,Adventure
434420,Indie
434420,RPG
439580,nan
439610,nan
439590,nan
439600,nan
439570,nan
439560,nan
439620,nan
439640,nan
349040,Action
349040,Adventure
439650,nan
439630,nan
426321,Strategy
240480,RPG
390450,Casual
390450,Simulation
383870,Adventure
383870,Indie
435910,Adventure
435910,Indie
441781,Action
441781,Free to Play
441781,Massively Multiplayer
441781,RPG
441780,Action
441780,Free to Play
441780,Massively Multiplayer
441780,RPG
443440,Indie
443440,Strategy
378930,Action
378930,Adventure
378930,Indie
440130,Adventure
440130,Casual
440130,Free to Play
440130,Indie
440130,Simulation
431510,Adventure
431510,Casual
431510,Indie
431510,Simulation
443750,Action
443750,Adventure
443750,Indie
443750,RPG
443750,Simulation
443750,Strategy
441040,Action
441040,Adventure
441040,Indie
392080,Indie
392080,RPG
392080,Simulation
392080,Early Access
283060,Adventure
283060,Casual
283060,Free to Play
283060,Massively Multiplayer
283060,RPG
268500,Strategy
438660,Sports
441340,nan
441730,Action
441730,Adventure
441730,Massively Multiplayer
441730,RPG
441730,Simulation
441730,Strategy
434410,Indie
423180,Action
423180,Casual
423180,Indie
423180,Simulation
423180,Strategy
395950,Action
395950,Adventure
395950,Indie
395950,RPG
395950,Strategy
437740,Adventure
437740,Casual
437740,Indie
374900,Adventure
434041,RPG
434041,Strategy
434040,RPG
434040,Strategy
404620,Indie
404620,Strategy
357340,Action
357340,Adventure
357340,Indie
326033,Simulation
326037,Simulation
326036,Simulation
394320,RPG
394320,Simulation
394320,Strategy
437110,Strategy
326034,Simulation
401660,RPG
401660,Simulation
401660,Strategy
394321,RPG
394321,Simulation
394321,Strategy
404700,Casual
404700,Indie
408680,Racing
408680,Simulation
408680,Sports
402350,Racing
402350,Simulation
402350,Sports
434220,Action
434220,Adventure
434220,Indie
434220,Strategy
432410,Adventure
432410,Indie
432410,RPG
432410,Early Access
419580,nan
435120,Adventure
435120,Indie
439770,Indie
439770,RPG
431240,Casual
431240,Indie
431240,Sports
431240,Early Access
440360,nan
438980,Casual
438980,Indie
438980,RPG
438980,Simulation
438980,Strategy
427040,Casual
427040,Indie
427040,Simulation
427040,Sports
378490,Casual
378490,Racing
432600,Action
432600,Adventure
439680,Adventure
439680,Indie
439680,Racing
416110,Action
416110,Indie
428320,Action
428320,Indie
427810,Indie
416850,Action
416850,Casual
416850,Indie
390440,Casual
390440,Simulation
390441,Casual
390441,Simulation
390442,Casual
390442,Simulation
434930,Action
434930,Adventure
434930,Indie
434930,Simulation
390443,Casual
390443,Simulation
390444,Casual
390444,Simulation
390445,Casual
390445,Simulation
418620,Action
418620,Indie
418620,Early Access
434210,Casual
434210,Indie
441450,nan
434400,Casual
434400,Indie
414620,Action
414620,Casual
414620,Indie
379551,Simulation
441270,Indie
433780,Action
433780,Adventure
433780,Indie
433780,RPG
433780,Simulation
440410,Adventure
440410,Casual
440410,Indie
440410,RPG
394130,nan
413801,Action
413815,Action
413812,Action
413816,Action
353190,Action
353190,Adventure
413813,Action
425230,Action
425230,Adventure
425230,Indie
425230,RPG
425230,Early Access
439470,Adventure
439470,Indie
394990,Action
394990,Indie
439750,Indie
439750,RPG
416720,Action
416720,Indie
416720,Simulation
416720,Sports
406130,Action
406130,Indie
406130,RPG
419450,Education
432870,Action
432870,Indie
432870,Strategy
381640,Free to Play
381640,Massively Multiplayer
381640,RPG
345700,Adventure
345700,Casual
345700,Indie
424280,Action
424280,Free to Play
424280,Indie
390490,Adventure
390490,Casual
390490,Indie
427980,Adventure
427980,Indie
436140,Casual
436140,Indie
436140,Strategy
415840,Adventure
415840,Casual
426690,Casual
426690,Indie
438180,Action
438180,Adventure
438180,Casual
438180,Indie
438080,Action
438080,Casual
438080,Indie
389120,Casual
389120,Indie
389120,Strategy
438010,Action
438010,Adventure
438010,Indie
429110,Indie
429110,Strategy
366160,Action
366160,Massively Multiplayer
366160,RPG
439510,Casual
439510,Indie
438020,Action
438020,Indie
438020,Strategy
437640,Free to Play
437640,Massively Multiplayer
437640,RPG
372540,Action
372540,Free to Play
420570,Action
420570,Indie
412580,Simulation
412580,Strategy
438160,Action
438160,Casual
438160,Indie
438160,Early Access
429220,Action
429220,Casual
429220,Indie
406870,Adventure
406870,Casual
421040,Casual
421040,Indie
421040,Simulation
400910,Action
400910,Adventure
400910,Casual
400910,Indie
433290,Strategy
430400,Adventure
430400,Indie
406071,Design &amp; Illustration
406071,Web Publishing
406072,Design &amp; Illustration
406072,Web Publishing
283541,Design &amp; Illustration
283541,Web Publishing
406073,Design &amp; Illustration
406073,Web Publishing
431620,Action
431620,Adventure
431620,Indie
406076,Design &amp; Illustration
406076,Web Publishing
406078,Design &amp; Illustration
406078,Web Publishing
406077,Design &amp; Illustration
406077,Web Publishing
425600,Adventure
425600,Indie
416330,Action
432330,Audio Production
418610,Action
418610,Indie
432440,Audio Production
436710,Action
436710,Indie
413870,Action
413870,Adventure
413870,Indie
413870,Simulation
433240,Strategy
428140,Action
428140,Adventure
428140,Indie
428140,RPG
355060,Racing
355060,Simulation
355060,Sports
391730,Action
391730,Adventure
391730,Indie
391730,RPG
432800,Action
432800,Adventure
432800,Indie
432800,RPG
397820,Casual
396010,Action
396010,Indie
423900,Action
423900,Adventure
423900,Casual
423900,Indie
423900,RPG
323850,Action
323850,Indie
311310,Action
311310,Adventure
311310,Indie
311310,Massively Multiplayer
311310,Simulation
311310,Strategy
311310,Early Access
431560,Action
431560,Indie
352240,Indie
352240,Simulation
383800,Action
383800,Indie
412540,Action
412540,Indie
340490,Indie
412550,Indie
437590,Casual
437590,Indie
437590,RPG
437590,Simulation
437590,Strategy
236010,Casual
236010,Indie
433580,Adventure
437170,Adventure
437170,Casual
437170,Indie
437170,RPG
409730,Action
409730,Indie
409730,Strategy
326038,Simulation
326039,Simulation
326040,Simulation
433950,Action
433950,Casual
433950,Indie
432640,Action
432640,Adventure
432640,Indie
432640,RPG
432640,Strategy
411911,Simulation
434620,Casual
434620,Indie
410820,Action
410820,Adventure
410820,Indie
410820,RPG
433280,Strategy
432610,Adventure
429120,Action
429120,Indie
425340,Action
425340,Indie
285070,Action
285070,Adventure
285070,Indie
434370,Adventure
434370,Indie
363270,Action
363270,Indie
363270,Racing
431770,Casual
431770,Indie
431770,Simulation
431770,Strategy
431770,Early Access
434920,Adventure
434920,Casual
434920,Indie
434920,RPG
437660,Action
437660,Casual
437660,Indie
437660,RPG
437660,Simulation
437660,Strategy
411340,Accounting
414850,nan
387130,Action
387130,Indie
387130,Early Access
425141,Action
419250,nan
368860,Action
368860,Indie
368860,Early Access
398170,Indie
398170,Simulation
384100,Action
384100,Indie
415080,Casual
415080,Indie
415080,Simulation
415080,Sports
415080,Early Access
432770,Adventure
432770,Casual
317060,Action
324650,Action
324650,Adventure
415350,Action
415350,Indie
412400,Action
412400,Casual
412400,Free to Play
412400,Indie
412400,Simulation
412400,Strategy
401360,Action
401360,Adventure
401360,Indie
434060,Simulation
350740,Action
350740,Indie
390430,Casual
390430,Simulation
434270,Action
434270,Adventure
434270,Indie
390432,Casual
390432,Simulation
390433,Casual
390433,Simulation
390434,Casual
390434,Simulation
390435,Casual
390435,Simulation
353700,Action
353700,Adventure
353700,Indie
339340,Action
339340,Adventure
262060,Indie
262060,RPG
262060,Strategy
381710,Action
381710,Adventure
381713,Action
381713,Adventure
381711,Action
381711,Adventure
381712,Action
381712,Adventure
434960,Casual
434960,Indie
434960,Strategy
390431,Casual
390431,Simulation
429810,Action
429810,Adventure
429810,RPG
398070,Action
398070,Indie
409290,Casual
409290,Indie
409290,Simulation
409290,Strategy
405860,Action
405860,Adventure
405860,Indie
429260,Action
429260,Casual
429260,Indie
414370,Indie
414370,Strategy
428350,Indie
428350,RPG
428350,Simulation
428350,Strategy
433020,Indie
433020,RPG
424760,Action
354740,Indie
354740,RPG
432170,Action
432170,Adventure
432170,Casual
432170,Indie
432170,RPG
432170,Early Access
433021,Indie
433021,RPG
432190,Casual
432190,Indie
404212,Simulation
404213,Simulation
404220,Simulation
404219,Simulation
430180,Simulation
404216,Simulation
404215,Simulation
404981,Simulation
374080,Simulation
286790,Simulation
429530,Simulation
429520,Simulation
428100,Action
428100,Adventure
428100,Casual
428100,Indie
428100,RPG
428100,Strategy
429300,Casual
429300,Free to Play
429300,Indie
429300,Simulation
433520,Casual
433520,Indie
433520,RPG
433520,Simulation
433520,Strategy
415670,Adventure
415670,Indie
415670,Strategy
432500,Indie
432500,Strategy
432500,Early Access
431910,Action
431910,Casual
431910,Indie
429600,Adventure
429600,Casual
404890,Action
404890,Indie
263940,Simulation
414830,nan
420380,Simulation
420380,Sports
386480,Adventure
386480,Casual
386480,Indie
386480,Simulation
386480,Strategy
368980,Action
368980,Free to Play
368980,Indie
368980,Strategy
368980,Early Access
316390,Action
316390,Free to Play
316390,Massively Multiplayer
316390,RPG
378450,Action
427750,Adventure
427750,Casual
427750,Indie
414150,Action
414150,Adventure
414150,Indie
378390,Casual
378390,Indie
378390,Simulation
378390,Early Access
424320,Adventure
424320,Casual
424320,Indie
429950,Action
429950,Adventure
429950,Indie
431980,Adventure
431980,Casual
431980,Free to Play
431980,Indie
431980,Simulation
407900,Action
407900,Adventure
407900,Indie
420070,Action
420070,Adventure
420070,Indie
405640,Indie
428010,Indie
428900,Action
428900,Casual
428900,Indie
428130,Adventure
428130,Indie
431740,Action
431740,Adventure
431740,Indie
429580,Adventure
431330,Action
431330,Indie
431330,RPG
409170,Indie
418120,Action
418120,Adventure
418120,Indie
418120,RPG
352790,Action
352790,Indie
433710,Action
433710,Indie
411720,Action
411720,Indie
431540,Adventure
431540,Casual
431540,Free to Play
431540,Indie
428060,Indie
431470,Adventure
431470,RPG
431470,Strategy
431470,Early Access
421166,Racing
421166,Simulation
421166,Sports
421165,Racing
421165,Simulation
421165,Sports
421164,Racing
421164,Simulation
421164,Sports
421163,Racing
421163,Simulation
421163,Sports
429904,Racing
429904,Simulation
429904,Sports
429907,Racing
429907,Simulation
429907,Sports
429903,Racing
429903,Simulation
429903,Sports
429905,Racing
429905,Simulation
429905,Sports
429906,Racing
429906,Simulation
429906,Sports
429710,Racing
429710,Simulation
429710,Sports
429711,Racing
429711,Simulation
429711,Sports
355510,Casual
355510,Indie
429890,Racing
429890,Simulation
429890,Sports
429900,Racing
429900,Simulation
429900,Sports
390419,Casual
390419,Simulation
390421,Casual
390421,Simulation
390422,Casual
390422,Simulation
390423,Casual
390423,Simulation
390420,Casual
390420,Simulation
411400,Action
390730,Action
390730,Indie
411401,Action
430060,Animation &amp; Modeling
430060,Design &amp; Illustration
430060,Education
430060,Software Training
430060,Utilities
357970,Adventure
357970,Casual
357970,Indie
357970,RPG
412230,Action
412230,Adventure
412230,Casual
412230,Indie
298240,Action
298240,Casual
298240,Free to Play
298240,Indie
298240,Simulation
381990,Free to Play
381990,Massively Multiplayer
430181,Simulation
430200,Simulation
421180,Action
421180,Indie
400250,Adventure
400250,Indie
400250,Massively Multiplayer
271760,RPG
418320,Animation &amp; Modeling
418320,Design &amp; Illustration
418320,Utilities
416380,Action
416380,Indie
325981,Simulation
334791,Racing
334791,Simulation
334791,Sports
398940,Action
398940,Indie
371460,Casual
371460,Strategy
356070,Action
356070,Indie
418300,Action
418300,Adventure
418300,Indie
416670,Free to Play
416670,Strategy
416670,Early Access
397340,Indie
397340,Simulation
396470,Action
396470,Adventure
396470,Indie
396470,RPG
317590,Simulation
317590,Strategy
400200,Adventure
400200,Casual
405820,Action
405820,Adventure
418050,Action
413970,nan
415990,Casual
415990,Indie
428260,Adventure
428260,Casual
428280,Adventure
428280,Casual
428270,Adventure
428270,Casual
428250,Adventure
428250,Casual
325964,Simulation
429040,Action
429040,Indie
298030,Strategy
407080,Utilities
325994,Simulation
406960,Utilities
406950,Utilities
429470,Adventure
429470,Indie
426930,Action
426930,Indie
426930,Early Access
410490,Action
410490,Massively Multiplayer
410490,RPG
417060,Action
417060,Casual
417060,Indie
339320,Casual
339320,Indie
430000,Indie
430000,RPG
386740,Indie
386740,Strategy
430020,Adventure
