user_id,user_url,posted,item_id,recommend,sentiment
51jets,http://steamcommunity.com/id/51jets,2015-01-16,730,True,2
habibiandtheboies,http://steamcommunity.com/id/habibiandtheboies,2015-10-01,104900,True,0
habibiandtheboies,http://steamcommunity.com/id/habibiandtheboies,2013-11-13,200260,True,2
habibiandtheboies,http://steamcommunity.com/id/habibiandtheboies,2013-11-13,35140,True,0
habibiandtheboies,http://steamcommunity.com/id/habibiandtheboies,2015-02-18,730,True,2
76561198077733387,http://steamcommunity.com/profiles/76561198077733387,2015-07-03,730,False,0
magically,http://steamcommunity.com/id/magically,2014-06-28,203160,True,2
magically,http://steamcommunity.com/id/magically,2013-12-04,220240,True,2
magically,http://steamcommunity.com/id/magically,2014-02-12,240,True,2
magically,http://steamcommunity.com/id/magically,2014-11-14,43110,True,2
magically,http://steamcommunity.com/id/magically,2014-06-28,224540,False,0
magically,http://steamcommunity.com/id/magically,2013-12-04,238960,True,2
magically,http://steamcommunity.com/id/magically,2013-12-04,4760,True,2
magically,http://steamcommunity.com/id/magically,2013-12-04,203140,True,2
76561198077762687,http://steamcommunity.com/profiles/76561198077762687,2014-09-28,4000,True,2
Guillermo_Meza,http://steamcommunity.com/id/Guillermo_Meza,2013-12-30,239030,True,2
fitemedickhead,http://steamcommunity.com/id/fitemedickhead,2014-04-02,204300,True,2
banteringnoscope,http://steamcommunity.com/id/banteringnoscope,2014-06-08,243870,True,2
banteringnoscope,http://steamcommunity.com/id/banteringnoscope,2013-06-09,211500,True,2
banteringnoscope,http://steamcommunity.com/id/banteringnoscope,2014-07-06,291480,True,2
banteringnoscope,http://steamcommunity.com/id/banteringnoscope,2014-07-06,240,False,2
banteringnoscope,http://steamcommunity.com/id/banteringnoscope,2014-07-14,440,True,1
76561198077782925,http://steamcommunity.com/profiles/76561198077782925,2014-11-12,304930,True,0
76561198077782925,http://steamcommunity.com/profiles/76561198077782925,2013-01-31,440,True,2
kazanjo,http://steamcommunity.com/id/kazanjo,2015-10-09,330830,True,2
kazanjo,http://steamcommunity.com/id/kazanjo,2015-08-16,310370,True,2
76561198077789964,http://steamcommunity.com/profiles/76561198077789964,2014-08-05,252490,True,2
76561198077796347,http://steamcommunity.com/profiles/76561198077796347,2014-02-26,239160,True,1
76561198077796347,http://steamcommunity.com/profiles/76561198077796347,2015-03-11,302830,False,0
76561198077796347,http://steamcommunity.com/profiles/76561198077796347,2015-02-15,236370,True,1
im1yearoldandwhatisthis,http://steamcommunity.com/id/im1yearoldandwhatisthis,2014-01-18,8930,True,2
im1yearoldandwhatisthis,http://steamcommunity.com/id/im1yearoldandwhatisthis,2014-01-18,221260,True,2
76561198077800976,http://steamcommunity.com/profiles/76561198077800976,2013-03-03,4000,True,2
76561198077800976,http://steamcommunity.com/profiles/76561198077800976,2015-09-08,230290,True,0
Mercury12,http://steamcommunity.com/id/Mercury12,2014-05-14,40700,True,2
PezzaPerry,http://steamcommunity.com/id/PezzaPerry,2013-12-31,218620,True,2
76561198077811980,http://steamcommunity.com/profiles/76561198077811980,2013-12-23,209080,True,2
76561198077811980,http://steamcommunity.com/profiles/76561198077811980,2013-02-01,240,True,1
76561198077816464,http://steamcommunity.com/profiles/76561198077816464,2015-07-12,346110,True,2
76561198077818232,http://steamcommunity.com/profiles/76561198077818232,2015-10-30,250900,True,2
76561198077818232,http://steamcommunity.com/profiles/76561198077818232,2015-10-02,247580,True,1
76561198077818232,http://steamcommunity.com/profiles/76561198077818232,2014-12-15,200210,True,2
76561198077818232,http://steamcommunity.com/profiles/76561198077818232,2015-06-26,204360,True,0
76561198077818232,http://steamcommunity.com/profiles/76561198077818232,2015-06-05,219640,True,1
76561198077818232,http://steamcommunity.com/profiles/76561198077818232,2015-05-06,308420,True,2
its_arikimurray,http://steamcommunity.com/id/its_arikimurray,2015-07-05,730,True,2
its_arikimurray,http://steamcommunity.com/id/its_arikimurray,2014-01-26,252490,True,2
Desura222,http://steamcommunity.com/id/Desura222,2015-02-23,4000,True,0
76561198077832734,http://steamcommunity.com/profiles/76561198077832734,2014-01-08,219680,True,1
azza53,http://steamcommunity.com/id/azza53,2015-04-19,271590,True,2
azza53,http://steamcommunity.com/id/azza53,2014-12-21,24010,True,0
azza53,http://steamcommunity.com/id/azza53,2014-01-01,570,True,0
azza53,http://steamcommunity.com/id/azza53,2014-12-23,12210,True,2
azza53,http://steamcommunity.com/id/azza53,2014-12-21,4000,True,2
azza53,http://steamcommunity.com/id/azza53,2014-01-25,228380,True,2
76561198077878552,http://steamcommunity.com/profiles/76561198077878552,2015-05-07,354380,False,0
76561198077878552,http://steamcommunity.com/profiles/76561198077878552,2015-04-08,9480,True,0
76561198077878552,http://steamcommunity.com/profiles/76561198077878552,2014-02-16,202170,True,1
76561198077878552,http://steamcommunity.com/profiles/76561198077878552,2014-01-14,113400,True,2
GustavoExGX11,http://steamcommunity.com/id/GustavoExGX11,2014-01-17,4000,True,1
GustavoExGX11,http://steamcommunity.com/id/GustavoExGX11,2014-01-17,440,True,1
76561198077886411,http://steamcommunity.com/profiles/76561198077886411,2014-11-24,730,True,1
vallachia,http://steamcommunity.com/id/vallachia,2013-12-25,202130,False,2
76561198077893965,http://steamcommunity.com/profiles/76561198077893965,2013-12-29,8870,True,0
76561198077893965,http://steamcommunity.com/profiles/76561198077893965,2014-02-03,218620,True,2
76561198077893965,http://steamcommunity.com/profiles/76561198077893965,2014-02-05,221100,True,2
76561198077893965,http://steamcommunity.com/profiles/76561198077893965,2014-01-19,251570,True,2
76561198077893965,http://steamcommunity.com/profiles/76561198077893965,2014-01-19,223470,True,0
76561198077893965,http://steamcommunity.com/profiles/76561198077893965,2014-05-25,250320,True,2
76561198077893965,http://steamcommunity.com/profiles/76561198077893965,2014-04-21,252490,False,2
76561198077893965,http://steamcommunity.com/profiles/76561198077893965,2014-01-03,238430,True,0
theawesomeignaxon,http://steamcommunity.com/id/theawesomeignaxon,2013-06-18,72850,True,1
Hitantantsolution,http://steamcommunity.com/id/Hitantantsolution,2014-03-14,232810,False,0
76561198078053476,http://steamcommunity.com/profiles/76561198078053476,2015-02-17,730,True,2
76561198078061206,http://steamcommunity.com/profiles/76561198078061206,2015-09-21,730,True,2
odnobrovets,http://steamcommunity.com/id/odnobrovets,2013-08-22,4830,True,1
76561198078073381,http://steamcommunity.com/profiles/76561198078073381,2014-01-12,202970,True,2
76561198078073381,http://steamcommunity.com/profiles/76561198078073381,2013-12-11,237740,True,2
76561198078085336,http://steamcommunity.com/profiles/76561198078085336,2014-06-23,232790,True,0
Devgru101,http://steamcommunity.com/id/Devgru101,2014-12-02,242860,True,1
76561198078141904,http://steamcommunity.com/profiles/76561198078141904,2013-12-07,218230,True,2
76561198078141904,http://steamcommunity.com/profiles/76561198078141904,2013-12-20,221100,False,0
swegity,http://steamcommunity.com/id/swegity,2015-05-30,49520,True,2
76561198078154354,http://steamcommunity.com/profiles/76561198078154354,2015-06-07,22380,True,2
76561198078154354,http://steamcommunity.com/profiles/76561198078154354,2015-01-30,730,True,0
thecoolestguyyouwillevermeet,http://steamcommunity.com/id/thecoolestguyyouwillevermeet,2014-03-08,213670,True,2
thecoolestguyyouwillevermeet,http://steamcommunity.com/id/thecoolestguyyouwillevermeet,2013-08-26,17390,True,0
thecoolestguyyouwillevermeet,http://steamcommunity.com/id/thecoolestguyyouwillevermeet,2014-04-19,222900,True,1
thecoolestguyyouwillevermeet,http://steamcommunity.com/id/thecoolestguyyouwillevermeet,2015-06-23,262410,True,2
thecoolestguyyouwillevermeet,http://steamcommunity.com/id/thecoolestguyyouwillevermeet,2013-09-02,218620,True,2
malkeh,http://steamcommunity.com/id/malkeh,2015-05-22,238460,True,0
bonkboy55,http://steamcommunity.com/id/bonkboy55,2015-01-01,4000,True,2
Luccyous,http://steamcommunity.com/id/Luccyous,2013-01-23,440,True,1
Luccyous,http://steamcommunity.com/id/Luccyous,2013-10-26,230410,True,1
Hablarakion,http://steamcommunity.com/id/Hablarakion,2014-10-18,730,True,2
Hablarakion,http://steamcommunity.com/id/Hablarakion,2014-10-08,570,True,1
redpandaking,http://steamcommunity.com/id/redpandaking,2014-06-13,227160,True,2
redpandaking,http://steamcommunity.com/id/redpandaking,2014-09-04,304930,True,2
heavy_back,http://steamcommunity.com/id/heavy_back,2013-12-20,440,True,2
76561198078264931,http://steamcommunity.com/profiles/76561198078264931,2015-11-14,351970,True,1
OzzyTheBarbarian,http://steamcommunity.com/id/OzzyTheBarbarian,2013-09-14,440,True,1
76561198078292204,http://steamcommunity.com/profiles/76561198078292204,2014-11-17,220240,True,2
76561198078292204,http://steamcommunity.com/profiles/76561198078292204,2014-04-12,42160,True,1
76561198078292204,http://steamcommunity.com/profiles/76561198078292204,2013-12-25,212680,True,2
76561198078292204,http://steamcommunity.com/profiles/76561198078292204,2013-03-03,440,True,2
76561198078294706,http://steamcommunity.com/profiles/76561198078294706,2014-10-02,104900,True,1
Hotbiscuits,http://steamcommunity.com/id/Hotbiscuits,2014-07-22,46440,True,0
Hotbiscuits,http://steamcommunity.com/id/Hotbiscuits,2014-06-24,8930,True,1
harveymil,http://steamcommunity.com/id/harveymil,2014-12-16,107410,True,2
harveymil,http://steamcommunity.com/id/harveymil,2014-07-26,304930,True,2
harveymil,http://steamcommunity.com/id/harveymil,2014-01-20,261030,True,2
76561198078319725,http://steamcommunity.com/profiles/76561198078319725,2014-02-10,21970,True,2
luey00,http://steamcommunity.com/id/luey00,2014-05-25,4000,True,2
luey00,http://steamcommunity.com/id/luey00,2013-12-27,440,True,2
76561198078327562,http://steamcommunity.com/profiles/76561198078327562,2015-06-02,240,True,2
76561198078334800,http://steamcommunity.com/profiles/76561198078334800,2014-07-08,301520,True,2
76561198078337647,http://steamcommunity.com/profiles/76561198078337647,2014-04-15,440,True,2
76561198078360848,http://steamcommunity.com/profiles/76561198078360848,2014-06-04,63380,True,1
EragonSTM,http://steamcommunity.com/id/EragonSTM,2015-12-21,221380,True,1
Wortzong,http://steamcommunity.com/id/Wortzong,2015-04-21,304030,False,1
Wortzong,http://steamcommunity.com/id/Wortzong,2015-04-23,344760,False,0
Wortzong,http://steamcommunity.com/id/Wortzong,2015-08-22,290080,False,0
Wortzong,http://steamcommunity.com/id/Wortzong,2015-04-21,236850,True,2
Wortzong,http://steamcommunity.com/id/Wortzong,2015-04-21,208140,True,2
Wortzong,http://steamcommunity.com/id/Wortzong,2015-04-21,29800,True,0
Wortzong,http://steamcommunity.com/id/Wortzong,2015-04-21,107410,True,2
Wortzong,http://steamcommunity.com/id/Wortzong,2014-08-28,4000,True,2
76561198078381467,http://steamcommunity.com/profiles/76561198078381467,2014-02-01,208090,True,1
76561198078381467,http://steamcommunity.com/profiles/76561198078381467,2014-08-01,206500,False,1
76561198078381467,http://steamcommunity.com/profiles/76561198078381467,2014-07-16,309890,False,2
76561198078381467,http://steamcommunity.com/profiles/76561198078381467,2014-12-02,49520,True,2
76561198078381467,http://steamcommunity.com/profiles/76561198078381467,2014-11-23,219830,True,2
76561198078381467,http://steamcommunity.com/profiles/76561198078381467,2014-03-26,440,True,1
76561198078381467,http://steamcommunity.com/profiles/76561198078381467,2014-03-08,24200,True,0
OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2014-06-01,222900,True,2
OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2014-03-14,224540,True,2
OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2014-06-23,200170,True,1
OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2014-05-28,221100,False,0
OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2014-11-18,265930,True,1
OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2014-09-12,4920,False,1
OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2014-10-02,4000,False,0
OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2014-12-23,105600,False,1
OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2015-05-19,282440,True,1
OfficialAlang,http://steamcommunity.com/id/OfficialAlang,2014-11-11,49520,True,2
76561198078387492,http://steamcommunity.com/profiles/76561198078387492,2015-06-07,4000,True,1
76561198078397452,http://steamcommunity.com/profiles/76561198078397452,2013-12-14,440,True,1
DoctorWho1995,http://steamcommunity.com/id/DoctorWho1995,2015-03-25,255710,True,1
76561198078406410,http://steamcommunity.com/profiles/76561198078406410,2014-10-19,44350,True,2
76561198078409338,http://steamcommunity.com/profiles/76561198078409338,2013-12-19,570,True,2
LuxAndZed,http://steamcommunity.com/id/LuxAndZed,2014-03-08,550,True,1
76561198078480900,http://steamcommunity.com/profiles/76561198078480900,2014-01-08,99900,True,2
mermeladaxd341,http://steamcommunity.com/id/mermeladaxd341,2015-06-21,363970,True,0
mermeladaxd341,http://steamcommunity.com/id/mermeladaxd341,2015-06-08,263060,True,1
mermeladaxd341,http://steamcommunity.com/id/mermeladaxd341,2015-06-03,322330,True,1
mermeladaxd341,http://steamcommunity.com/id/mermeladaxd341,2014-08-28,18820,True,2
mermeladaxd341,http://steamcommunity.com/id/mermeladaxd341,2014-07-24,246280,False,1
mermeladaxd341,http://steamcommunity.com/id/mermeladaxd341,2014-04-30,243870,True,1
mermeladaxd341,http://steamcommunity.com/id/mermeladaxd341,2014-02-12,4000,True,1
mermeladaxd341,http://steamcommunity.com/id/mermeladaxd341,2014-01-19,261820,True,1
mermeladaxd341,http://steamcommunity.com/id/mermeladaxd341,2013-12-26,550,True,1
duqdl3303,http://steamcommunity.com/id/duqdl3303,2013-12-17,72850,True,1
duqdl3303,http://steamcommunity.com/id/duqdl3303,2013-12-17,238320,True,1
duqdl3303,http://steamcommunity.com/id/duqdl3303,2013-06-07,400,True,1
76561198078513713,http://steamcommunity.com/profiles/76561198078513713,2015-10-21,203160,True,0
76561198078513713,http://steamcommunity.com/profiles/76561198078513713,2015-10-21,313690,True,2
76561198078513713,http://steamcommunity.com/profiles/76561198078513713,2015-10-21,105600,True,2
76561198078513713,http://steamcommunity.com/profiles/76561198078513713,2015-10-21,440,True,1
76561198078513713,http://steamcommunity.com/profiles/76561198078513713,2015-10-21,1250,True,2
76561198078513713,http://steamcommunity.com/profiles/76561198078513713,2015-10-21,212680,True,2
76561198078513713,http://steamcommunity.com/profiles/76561198078513713,2015-10-21,49520,True,1
76561198078513713,http://steamcommunity.com/profiles/76561198078513713,2015-10-21,200260,True,0
76561198078535339,http://steamcommunity.com/profiles/76561198078535339,2014-02-22,49520,True,2
76561198078546874,http://steamcommunity.com/profiles/76561198078546874,2014-04-29,440,True,1
76561198078546874,http://steamcommunity.com/profiles/76561198078546874,2014-02-19,242720,True,1
DivineWaterCrackers,http://steamcommunity.com/id/DivineWaterCrackers,2015-10-25,730,True,1
DivineWaterCrackers,http://steamcommunity.com/id/DivineWaterCrackers,2015-10-25,570,True,1
DivineWaterCrackers,http://steamcommunity.com/id/DivineWaterCrackers,2015-10-25,238960,True,1
Uberpedsmario,http://steamcommunity.com/id/Uberpedsmario,2014-02-12,204300,True,0
mrslime2011_batman,http://steamcommunity.com/id/mrslime2011_batman,2014-08-06,440,True,1
76561198078570665,http://steamcommunity.com/profiles/76561198078570665,2013-12-19,440,True,1
76561198078573640,http://steamcommunity.com/profiles/76561198078573640,2013-12-21,211500,True,2
sanuk_games,http://steamcommunity.com/id/sanuk_games,2015-11-07,409450,True,2
sanuk_games,http://steamcommunity.com/id/sanuk_games,2015-10-16,354160,True,0
daphak,http://steamcommunity.com/id/daphak,2015-12-22,306130,True,2
76561198078589899,http://steamcommunity.com/profiles/76561198078589899,2014-08-25,265930,True,2
76561198078589899,http://steamcommunity.com/profiles/76561198078589899,2014-08-24,4000,True,2
tihorvorate,http://steamcommunity.com/id/tihorvorate,2014-11-06,238460,True,0
76561198078617407,http://steamcommunity.com/profiles/76561198078617407,2014-03-22,4000,True,0
pasteldecarne,http://steamcommunity.com/id/pasteldecarne,2014-12-23,204360,True,1
76561198078665145,http://steamcommunity.com/profiles/76561198078665145,2013-12-16,4000,True,0
SamBlackMurlouco,http://steamcommunity.com/id/SamBlackMurlouco,2015-10-19,318430,True,1
SamBlackMurlouco,http://steamcommunity.com/id/SamBlackMurlouco,2014-12-16,299360,True,2
SamBlackMurlouco,http://steamcommunity.com/id/SamBlackMurlouco,2014-10-19,301520,True,1
SamBlackMurlouco,http://steamcommunity.com/id/SamBlackMurlouco,2014-10-18,219740,True,1
SamBlackMurlouco,http://steamcommunity.com/id/SamBlackMurlouco,2014-09-19,224540,True,1
SamBlackMurlouco,http://steamcommunity.com/id/SamBlackMurlouco,2014-02-16,204300,True,1
SamBlackMurlouco,http://steamcommunity.com/id/SamBlackMurlouco,2014-02-12,208090,True,2
76561198078678934,http://steamcommunity.com/profiles/76561198078678934,2014-05-06,730,True,2
zomethingelses,http://steamcommunity.com/id/zomethingelses,2015-11-02,730,True,2
zomethingelses,http://steamcommunity.com/id/zomethingelses,2015-11-02,105600,True,0
bocky120,http://steamcommunity.com/id/bocky120,2014-04-19,4000,True,2
bocky120,http://steamcommunity.com/id/bocky120,2014-03-20,12200,True,2
bocky120,http://steamcommunity.com/id/bocky120,2013-11-30,12120,True,2
25050,http://steamcommunity.com/id/25050,2014-01-26,251570,True,2
bobnomis,http://steamcommunity.com/id/bobnomis,2015-11-26,264380,True,2
76561198078745083,http://steamcommunity.com/profiles/76561198078745083,2014-01-10,4000,True,0
rakals01,http://steamcommunity.com/id/rakals01,2014-06-22,231160,True,2
rakals01,http://steamcommunity.com/id/rakals01,2014-03-09,213670,True,1
76561198078746179,http://steamcommunity.com/profiles/76561198078746179,2013-12-30,440,True,1
76561198078747139,http://steamcommunity.com/profiles/76561198078747139,2014-06-16,265630,True,2
PurpleYoshi_2Bees,http://steamcommunity.com/id/PurpleYoshi_2Bees,2014-09-08,730,True,2
deranator,http://steamcommunity.com/id/deranator,2013-12-07,550,True,0
76561198078775483,http://steamcommunity.com/profiles/76561198078775483,2015-11-05,730,True,1
76561198078796944,http://steamcommunity.com/profiles/76561198078796944,2014-07-16,39000,True,1
76561198078799569,http://steamcommunity.com/profiles/76561198078799569,2015-01-05,214630,True,2
76561198078799569,http://steamcommunity.com/profiles/76561198078799569,2014-04-13,570,True,0
76561198078799569,http://steamcommunity.com/profiles/76561198078799569,2014-08-29,42680,True,0
76561198078805700,http://steamcommunity.com/profiles/76561198078805700,2014-06-25,252490,True,1
76561198078812809,http://steamcommunity.com/profiles/76561198078812809,2015-04-14,298630,True,2
76561198078814673,http://steamcommunity.com/profiles/76561198078814673,2014-10-25,226320,True,0
phansy_,http://steamcommunity.com/id/phansy_,2014-09-29,730,True,2
76561198078830019,http://steamcommunity.com/profiles/76561198078830019,2015-07-13,230410,True,2
75791513,http://steamcommunity.com/id/75791513,2014-07-27,8190,True,2
75791513,http://steamcommunity.com/id/75791513,2014-06-05,1840,False,2
75791513,http://steamcommunity.com/id/75791513,2015-04-01,323180,True,2
75791513,http://steamcommunity.com/id/75791513,2014-11-01,99900,True,2
75791513,http://steamcommunity.com/id/75791513,2014-07-06,265930,False,1
76561198078843911,http://steamcommunity.com/profiles/76561198078843911,2014-03-05,440,True,1
76561198078843911,http://steamcommunity.com/profiles/76561198078843911,2015-11-18,204080,False,2
76561198078844086,http://steamcommunity.com/profiles/76561198078844086,2015-05-13,730,True,2
minecraftprogx11,http://steamcommunity.com/id/minecraftprogx11,2013-12-30,400,True,1
76561198078896873,http://steamcommunity.com/profiles/76561198078896873,2015-04-07,250400,True,0
76561198078904010,http://steamcommunity.com/profiles/76561198078904010,2014-03-23,440,True,1
76561198078911240,http://steamcommunity.com/profiles/76561198078911240,2013-12-09,200210,True,0
76561198078917864,http://steamcommunity.com/profiles/76561198078917864,2013-03-12,440,True,2
theshatay,http://steamcommunity.com/id/theshatay,2014-06-07,261030,True,1
76561198078925993,http://steamcommunity.com/profiles/76561198078925993,2015-02-25,440,True,2
orphanz,http://steamcommunity.com/id/orphanz,2013-12-10,232430,True,2
3546873516354,http://steamcommunity.com/id/3546873516354,2015-09-02,232090,True,2
3546873516354,http://steamcommunity.com/id/3546873516354,2015-10-16,271590,False,0
3546873516354,http://steamcommunity.com/id/3546873516354,2013-06-30,440,True,2
76561198078985029,http://steamcommunity.com/profiles/76561198078985029,2015-06-26,213670,True,1
turtlearmy,http://steamcommunity.com/id/turtlearmy,2014-12-25,221100,True,0
connormok,http://steamcommunity.com/id/connormok,2015-11-24,440,True,2
76561198079003665,http://steamcommunity.com/profiles/76561198079003665,2015-01-18,65980,True,2
76561198079014696,http://steamcommunity.com/profiles/76561198079014696,2014-01-26,233720,True,0
76561198079014696,http://steamcommunity.com/profiles/76561198079014696,2014-10-02,212680,True,2
76561198079014696,http://steamcommunity.com/profiles/76561198079014696,2014-10-02,1250,True,2
76561198079018216,http://steamcommunity.com/profiles/76561198079018216,2014-06-20,57690,True,2
76561198079024139,http://steamcommunity.com/profiles/76561198079024139,2014-04-02,8870,False,0
76561198079024139,http://steamcommunity.com/profiles/76561198079024139,2014-04-02,206190,True,2
76561198079024139,http://steamcommunity.com/profiles/76561198079024139,2014-04-02,226700,False,0
76561198079024139,http://steamcommunity.com/profiles/76561198079024139,2014-04-02,206420,True,2
76561198079024139,http://steamcommunity.com/profiles/76561198079024139,2014-04-02,25000,True,0
76561198079024139,http://steamcommunity.com/profiles/76561198079024139,2014-04-02,4000,True,2
Lira_Ashcorp,http://steamcommunity.com/id/Lira_Ashcorp,2013-11-28,440,True,2
76561198079096218,http://steamcommunity.com/profiles/76561198079096218,2014-05-26,236390,False,1
76561198079096218,http://steamcommunity.com/profiles/76561198079096218,2014-07-19,4000,True,2
76561198079096218,http://steamcommunity.com/profiles/76561198079096218,2014-05-04,233450,True,2
76561198079108766,http://steamcommunity.com/profiles/76561198079108766,2013-12-03,230410,True,2
76561198079108766,http://steamcommunity.com/profiles/76561198079108766,2013-06-24,730,True,2
76561198079111385,http://steamcommunity.com/profiles/76561198079111385,2015-05-23,221640,True,2
76561198079111385,http://steamcommunity.com/profiles/76561198079111385,2014-07-05,222900,True,2
76561198079111385,http://steamcommunity.com/profiles/76561198079111385,2014-04-02,91310,True,2
76561198079117055,http://steamcommunity.com/profiles/76561198079117055,2014-06-27,730,True,2
76561198079117055,http://steamcommunity.com/profiles/76561198079117055,2013-12-22,224760,True,0
76561198079117055,http://steamcommunity.com/profiles/76561198079117055,2013-11-29,218230,True,0
76561198079140101,http://steamcommunity.com/profiles/76561198079140101,2014-02-23,440,True,2
76561198079140101,http://steamcommunity.com/profiles/76561198079140101,2014-04-21,200210,True,2
76561198079142162,http://steamcommunity.com/profiles/76561198079142162,2014-07-28,440,True,2
76561198079149720,http://steamcommunity.com/profiles/76561198079149720,2015-07-11,252490,False,1
Bestyzazaka,http://steamcommunity.com/id/Bestyzazaka,2014-06-13,730,True,2
76561198079159782,http://steamcommunity.com/profiles/76561198079159782,2015-07-28,730,True,2
76561198079197993,http://steamcommunity.com/profiles/76561198079197993,2014-09-16,440,True,1
120445,http://steamcommunity.com/id/120445,2013-02-24,440,True,1
76561198079204391,http://steamcommunity.com/profiles/76561198079204391,2013-02-17,206500,True,2
76561198079206319,http://steamcommunity.com/profiles/76561198079206319,2015-08-28,346110,False,0
76561198079206319,http://steamcommunity.com/profiles/76561198079206319,2015-12-07,409160,True,2
76561198079206319,http://steamcommunity.com/profiles/76561198079206319,2015-12-06,304050,True,2
76561198079218488,http://steamcommunity.com/profiles/76561198079218488,2014-11-08,283290,False,1
76561198079218488,http://steamcommunity.com/profiles/76561198079218488,2014-10-11,266070,True,1
76561198079218488,http://steamcommunity.com/profiles/76561198079218488,2014-03-18,440,True,1
76561198079236227,http://steamcommunity.com/profiles/76561198079236227,2013-12-27,4000,True,1
Kaaokin,http://steamcommunity.com/id/Kaaokin,2015-05-30,374570,True,2
hotterthanfriction,http://steamcommunity.com/id/hotterthanfriction,2013-12-17,99900,True,2
76561198079245307,http://steamcommunity.com/profiles/76561198079245307,2014-02-04,203160,True,2
76561198079253190,http://steamcommunity.com/profiles/76561198079253190,2015-10-03,219740,True,1
76561198079275068,http://steamcommunity.com/profiles/76561198079275068,2014-11-09,550,True,1
76561198079298759,http://steamcommunity.com/profiles/76561198079298759,2014-02-06,730,True,2
kyle420blazeit,http://steamcommunity.com/id/kyle420blazeit,2015-12-12,4000,True,0
kyle420blazeit,http://steamcommunity.com/id/kyle420blazeit,2015-10-21,730,True,2
76561198079309278,http://steamcommunity.com/profiles/76561198079309278,2015-06-05,319630,True,1
76561198079309278,http://steamcommunity.com/profiles/76561198079309278,2014-11-09,252490,True,2
76561198079309278,http://steamcommunity.com/profiles/76561198079309278,2014-06-22,206420,True,2
76561198079309278,http://steamcommunity.com/profiles/76561198079309278,2014-06-03,265930,True,2
76561198079324143,http://steamcommunity.com/profiles/76561198079324143,2013-11-26,24200,True,2
8721701,http://steamcommunity.com/id/8721701,2014-07-19,234310,False,2
8721701,http://steamcommunity.com/id/8721701,2015-08-05,200260,True,1
8721701,http://steamcommunity.com/id/8721701,2014-01-14,250500,True,0
8721701,http://steamcommunity.com/id/8721701,2013-11-25,72850,True,2
LelVIII,http://steamcommunity.com/id/LelVIII,2015-07-23,440,True,2
76561198079333907,http://steamcommunity.com/profiles/76561198079333907,2015-12-04,291550,True,1
76561198079333907,http://steamcommunity.com/profiles/76561198079333907,2014-02-10,570,True,1
76561198079335081,http://steamcommunity.com/profiles/76561198079335081,2015-11-09,364050,False,0
LeGuxM,http://steamcommunity.com/id/LeGuxM,2015-01-11,10180,True,1
LeGuxM,http://steamcommunity.com/id/LeGuxM,2014-07-23,4000,True,1
76561198079337749,http://steamcommunity.com/profiles/76561198079337749,2014-01-03,219640,True,0
trainlover38,http://steamcommunity.com/id/trainlover38,2015-05-16,362890,True,2
trainlover38,http://steamcommunity.com/id/trainlover38,2014-03-14,220780,True,2
trainlover38,http://steamcommunity.com/id/trainlover38,2013-11-26,232810,True,0
DrCptCat,http://steamcommunity.com/id/DrCptCat,2013-12-29,72850,True,2
76561198079345306,http://steamcommunity.com/profiles/76561198079345306,2015-09-20,322330,True,2
76561198079345306,http://steamcommunity.com/profiles/76561198079345306,2014-08-31,64000,True,0
76561198079345306,http://steamcommunity.com/profiles/76561198079345306,2014-06-26,233450,True,2
76561198079345306,http://steamcommunity.com/profiles/76561198079345306,2013-08-23,3720,True,2
76561198079345624,http://steamcommunity.com/profiles/76561198079345624,2014-09-20,730,True,2
76561198079345697,http://steamcommunity.com/profiles/76561198079345697,2014-11-08,209870,True,2
76561198079345697,http://steamcommunity.com/profiles/76561198079345697,2014-06-30,570,True,2
equiinax,http://steamcommunity.com/id/equiinax,2014-03-29,251570,True,1
equiinax,http://steamcommunity.com/id/equiinax,2014-08-06,299860,False,0
equiinax,http://steamcommunity.com/id/equiinax,2014-09-28,8980,True,2
equiinax,http://steamcommunity.com/id/equiinax,2014-09-28,49520,True,0
pixelvox,http://steamcommunity.com/id/pixelvox,2014-06-28,203810,True,2
GreenTigerGaming,http://steamcommunity.com/id/GreenTigerGaming,2014-12-15,4000,True,1
GreenTigerGaming,http://steamcommunity.com/id/GreenTigerGaming,2013-01-20,207610,True,0
76561198079353526,http://steamcommunity.com/profiles/76561198079353526,2014-07-23,221100,True,2
76561198079353526,http://steamcommunity.com/profiles/76561198079353526,2014-07-04,238430,True,2
76561198079353526,http://steamcommunity.com/profiles/76561198079353526,2014-07-11,1250,True,0
119922883377446655123456789,http://steamcommunity.com/id/119922883377446655123456789,2015-12-06,271590,False,1
Malaysia3420,http://steamcommunity.com/id/Malaysia3420,2013-12-10,200260,True,2
Malaysia3420,http://steamcommunity.com/id/Malaysia3420,2013-12-16,8190,True,2
LukeIsFukinAwesome,http://steamcommunity.com/id/LukeIsFukinAwesome,2015-12-05,304930,True,0
